time,P,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20100622:1611,766.17,208.11,177.13,10.18,32.43,19.44,2.55,0
20100622:1711,363.59,54.38,145.04,6.15,23.21,18.9,2.48,0
20100622:1811,140.86,0,83.03,2.3,14.26,18.19,2.21,0
20100622:1911,31.5,0,27.13,0.75,5.93,17.26,1.72,0
20100622:2011,0,0,0,0,0,15.96,1.72,0
20100622:2111,0,0,0,0,0,14.67,1.72,0
20100622:2211,0,0,0,0,0,13.56,1.86,0
20100622:2311,0,0,0,0,0,12.58,1.93,0
20100623:0011,0,0,0,0,0,11.81,1.86,0
20100623:0111,0,0,0,0,0,11.2,1.93,0
20100623:0211,0,0,0,0,0,10.91,2,0
20100623:0311,0,0,0,0,0,10.75,2.14,0
20100623:0411,26.81,0,23.84,0.66,5.13,10.65,2.14,0
20100623:0511,115.69,0,69.05,1.91,13.38,11.86,1.79,0
20100623:0611,319.87,116.62,76.57,7.54,22.28,14.81,1.79,0
20100623:0711,804.71,305.96,99.67,11.23,31.49,17.08,1.86,0
20100623:0811,1250.84,506.64,113.55,14.69,40.64,19.13,2.14,0
20100623:0911,1577.4,666.94,132.69,17.44,49.22,20.59,2,0
20100623:1011,1783.62,780.24,148.8,19.4,56.39,21.72,1.72,0
20100623:1111,1871.9,832.1,162.87,20.38,60.81,22.62,1.45,0
20100623:1211,1884.8,866.39,143.71,20.65,61.04,23.29,1.31,0
20100623:1311,1751.25,759.82,168.09,19.33,57,23.77,1.38,0
20100623:1411,1505.66,586.36,192.14,16.92,50.05,23.94,1.72,0
20100623:1511,1099.76,324.59,231.05,13.05,41.57,23.62,2.28,0
20100623:1611,810.09,279.68,134.35,11.09,32.46,22.61,2.62,0
20100623:1711,360.96,116.69,96.04,7.58,23.24,21.87,2.97,0
20100623:1811,120.75,0,73.99,2.05,14.29,20.68,2.69,0
20100623:1911,31.17,0,27.13,0.75,5.95,19.15,2.41,0
20100623:2011,0,0,0,0,0,17.38,2.07,0
20100623:2111,0,0,0,0,0,16.1,1.72,0
20100623:2211,0,0,0,0,0,15.04,1.52,0
20100623:2311,0,0,0,0,0,13.84,1.38,0
20100624:0011,0,0,0,0,0,13.25,1.38,0
20100624:0111,0,0,0,0,0,13.02,1.31,0
20100624:0211,0,0,0,0,0,13.66,0.97,0
20100624:0311,0,0,0,0,0,12.34,1.38,0
20100624:0411,25.25,0,23.02,0.64,5.09,11.46,1.72,0
20100624:0511,128.56,0,75.63,2.09,13.34,13.21,1.17,0
20100624:0611,319.6,109.29,83.6,7.4,22.24,16.39,1.17,0
20100624:0711,738.94,217.15,158.48,10.16,31.45,18.77,1.31,0
20100624:0811,1184.03,435.01,159.38,14.05,40.6,20.76,1.66,0
20100624:0911,1549.88,641.94,148.08,17.24,49.18,22.21,2.14,0
20100624:1011,1778.71,750.85,166.66,19.17,56.35,23.16,2.76,0
20100624:1111,1886.73,785.45,191.37,20.04,60.78,23.7,3.31,0
20100624:1211,1922.45,819.75,172.57,20.31,61.04,23.84,3.72,0
20100624:1311,1755.22,676.82,217.42,18.7,57.01,23.64,3.93,0
20100624:1411,1604.58,657.97,149.82,17.51,50.07,23.32,3.93,0
20100624:1511,1268.27,497.84,133.25,14.76,41.59,22.74,3.79,0
20100624:1611,838.84,314.47,111.21,11.48,32.48,22.15,3.66,0
20100624:1711,367.76,92.95,117.49,7.1,23.26,21.24,3.31,0
20100624:1811,121.07,0,73.99,2.05,14.31,20.15,2.76,0
20100624:1911,4.59,0,9.86,0.27,5.96,18.55,2.41,0
20100624:2011,0,0,0,0,0,17.27,2,0
20100624:2111,0,0,0,0,0,16.21,1.79,0
20100624:2211,0,0,0,0,0,15.62,1.59,0
20100624:2311,0,0,0,0,0,14.94,1.45,0
20100625:0011,0,0,0,0,0,14.3,1.24,0
20100625:0111,0,0,0,0,0,13.91,1.03,0
20100625:0211,0,0,0,0,0,14.1,0.9,0
20100625:0311,0,0,0,0,0,14.06,0.83,0
20100625:0411,19.37,0,19.73,0.55,5.04,13.95,0.83,0
20100625:0511,122.34,0,73.16,2.03,13.29,14.75,0.62,0
20100625:0611,322.65,98.51,93.58,7.17,22.19,16.33,0.69,0
20100625:0711,747.35,225.03,153.91,10.27,31.4,17.58,0.97,0
20100625:0811,1202.18,459.78,142.93,14.25,40.55,18.9,1.03,0
20100625:0911,1503.7,583.64,183.39,16.76,49.13,20.26,1.31,0
20100625:1011,1157.07,195.39,385.65,13.34,56.31,21.07,2,0
20100625:1111,1199.65,193.9,407.97,13.78,60.75,21.77,2.69,0
20100625:1211,775,34.59,354.11,9.7,61.02,22.14,3.03,0
20100625:1311,1084.7,153.39,388.71,12.66,57.01,22.33,3.17,0
20100625:1411,827.5,76.65,337.7,10.11,50.07,22.55,3.1,0
20100625:1511,1190.7,405.34,190.18,13.91,41.61,22.68,3.03,0
20100625:1611,840.65,320.61,107.55,11.55,32.49,22.41,3.17,0
20100625:1711,357.74,139.83,75.59,7.99,23.27,21.89,3.17,0
20100625:1811,100.56,0,64.12,1.78,14.32,21.33,3.03,0
20100625:1911,33.98,0,28.77,0.8,5.97,19.57,3.03,0
20100625:2011,0,0,0,0,0,18.19,2.83,0
20100625:2111,0,0,0,0,0,16.98,2.83,0
20100625:2211,0,0,0,0,0,16.15,2.76,0
20100625:2311,0,0,0,0,0,15.57,2.55,0
20100626:0011,0,0,0,0,0,15.17,2.28,0
20100626:0111,0,0,0,0,0,14.7,2.07,0
20100626:0211,0,0,0,0,0,14.43,1.79,0
20100626:0311,0,0,0,0,0,14.08,1.66,0
20100626:0411,26.31,0,23.84,0.66,4.99,13.87,1.59,0
20100626:0511,114.01,0,69.05,1.91,13.24,14.69,1.38,0
20100626:0611,315.48,108.25,82.71,7.36,22.14,16.51,1.59,0
20100626:0711,784.6,287.17,111.62,11,31.35,17.98,1.31,0
20100626:0811,1214.33,476.98,132.22,14.41,40.5,19.68,1.31,0
20100626:0911,1532,629.63,155.24,17.12,49.08,21.07,1.38,0
20100626:1011,1590.13,552.49,275.99,17.53,56.26,22.16,1.24,0
20100626:1111,942.42,89.18,390.21,11.55,60.71,22.95,1.31,0
20100626:1211,935.68,85.94,389.77,11.48,61,23.5,1.66,0
20100626:1311,763.39,41.65,346.07,9.63,57,23.77,2.14,0
20100626:1411,736.31,48.33,323.51,9.22,50.08,23.57,3.03,0
20100626:1511,641.28,46.47,278.95,8.15,41.62,23.67,3.17,0
20100626:1611,629.18,98.78,223.41,8.36,32.5,23.67,3.17,0
20100626:1711,361.29,127.59,88.03,7.79,23.28,23.29,3.45,0
20100626:1811,114.75,0,71.52,1.98,14.33,22.55,3.52,0
20100626:1911,35.27,0,29.59,0.82,5.97,20.35,2.83,0
20100626:2011,0,0,0,0,0,18.97,2.34,0
20100626:2111,0,0,0,0,0,17.77,2.34,0
20100626:2211,0,0,0,0,0,16.86,2.21,0
20100626:2311,0,0,0,0,0,16.14,2.07,0
20100627:0011,0,0,0,0,0,15.42,2,0
20100627:0111,0,0,0,0,0,14.71,2,0
20100627:0211,0,0,0,0,0,14.16,2.07,0
20100627:0311,0,0,0,0,0,13.66,2.07,0
20100627:0411,26.39,0,23.84,0.66,4.93,13.38,2.07,0
20100627:0511,109.12,0,66.59,1.84,13.18,14.41,1.66,0
20100627:0611,312.63,105.52,84.51,7.29,22.08,17.64,1.38,0
20100627:0711,775.87,286.31,111.61,10.98,31.29,20,1.45,0
20100627:0811,1200.32,485.66,125.36,14.46,40.44,22.09,1.1,0
20100627:0911,1495.24,640.25,148.13,17.19,49.02,24,0.62,0
20100627:1011,1720.1,777.71,149.95,19.36,56.21,25.06,0.83,0
20100627:1111,1832,815.25,173.63,20.24,60.67,25.78,1.45,0
20100627:1211,1865.7,850.89,153.52,20.52,60.97,26.23,1.79,0
20100627:1311,1776.57,805.04,140.84,19.65,56.99,26.57,2,0
20100627:1411,1548.12,659.2,149.99,17.51,50.07,26.8,2.14,0
20100627:1511,1210.31,471.98,151.08,14.53,41.62,26.88,2.21,0
20100627:1611,804.02,292.66,127.24,11.23,32.51,26.74,2.34,0
20100627:1711,357.24,123.02,92.63,7.7,23.29,26.33,2.55,0
20100627:1811,106.47,0,68.23,1.89,14.33,25.49,2.9,0
20100627:1911,29.07,0,26.31,0.73,5.97,23.37,3.24,0
20100627:2011,0,0,0,0,0,21.63,3.03,0
20100627:2111,0,0,0,0,0,20.32,2.9,0
20100627:2211,0,0,0,0,0,19.41,2.69,0
20100627:2311,0,0,0,0,0,18.68,2.41,0
20100628:0011,0,0,0,0,0,17.87,2,0
20100628:0111,0,0,0,0,0,16.83,1.59,0
20100628:0211,0,0,0,0,0,16.42,1.24,0
20100628:0311,0,0,0,0,0,16.26,1.1,0
20100628:0411,25.92,0,23.84,0.66,4.87,16.49,0.9,0
20100628:0511,114.1,0,69.87,1.94,13.12,17.17,0.48,0
20100628:0611,307.32,104.8,84.49,7.26,22.02,19.3,0.34,0
20100628:0711,765.92,285.49,111.61,10.95,31.23,21.84,1.24,0
20100628:0811,1194.86,475.3,132.25,14.37,40.38,23.72,1.86,0
20100628:0911,1522.57,640.51,147.12,17.17,48.96,24.85,2,0
20100628:1011,1686.57,680.81,207.95,18.6,56.15,25.71,2,0
20100628:1111,1849.46,815.67,172.6,20.22,60.62,26.12,2.07,0
20100628:1211,1886.64,851.38,153.58,20.52,60.94,26.27,2.41,0
20100628:1311,1795.47,791.31,149.39,19.54,56.97,26.34,2.97,0
20100628:1411,1590.52,672.36,141.83,17.6,50.07,25.96,3.59,0
20100628:1511,1252.65,490.91,139.43,14.69,41.62,25.22,3.93,0
20100628:1611,823.34,293.13,127.33,11.23,32.51,24.08,4.07,0
20100628:1711,364.93,126.17,90.03,7.74,23.28,22.73,3.86,0
20100628:1811,121.97,0,74.81,2.07,14.33,21.48,3.17,0
20100628:1911,33.88,0,28.77,0.8,5.96,20.07,2.55,0
20100628:2011,0,0,0,0,0,18.48,2.21,0
20100628:2111,0,0,0,0,0,17.13,2,0
20100628:2211,0,0,0,0,0,16.13,1.72,0
20100628:2311,0,0,0,0,0,15.04,1.17,0
20100629:0011,0,0,0,0,0,15.83,0.55,0
20100629:0111,0,0,0,0,0,15.43,0.62,0
20100629:0211,0,0,0,0,0,15.04,0.76,0
20100629:0311,0,0,0,0,0,13.31,1.24,0
20100629:0411,26.54,0,23.84,0.66,4.8,12.44,1.59,0
20100629:0511,121.22,0,72.34,2,13.06,13.95,1.1,0
20100629:0611,310.32,104.09,84.47,7.24,21.95,17.04,1.31,0
20100629:0711,775.67,279.13,115.32,10.86,31.16,19.33,2.28,0
20100629:0811,1194.64,440.17,153.64,14.03,40.31,20.91,2.76,0
20100629:0911,1345.72,391.39,280.84,14.92,48.89,22.34,3.52,0
20100629:1011,670.29,20.77,316.73,8.52,56.09,23.11,4.41,0
20100629:1111,288.62,0,155.84,4.01,60.56,23.24,4.62,0
20100629:1211,233.05,0,129.28,3.32,60.89,23.17,4.83,0
20100629:1311,845.13,60.41,360.19,10.32,56.94,22.86,4.97,0
20100629:1411,1510.34,517.11,232.45,16.3,50.05,22.49,4.97,0
20100629:1511,1295.85,509.94,127.69,14.85,41.61,22.06,5.03,0
20100629:1611,859.94,334.98,98.54,11.66,32.5,21.6,4.41,0
20100629:1711,361.61,149.9,68.07,8.13,23.28,21.36,3.79,0
20100629:1811,86.11,0,56.72,1.57,14.32,21,3.17,0
20100629:1911,32.36,0,27.95,0.77,5.95,20.51,2.48,0
20100629:2011,0,0,0,0,0,19.6,2.07,0
20100629:2111,0,0,0,0,0,18.78,2,0
20100629:2211,0,0,0,0,0,18.15,2.07,0
20100629:2311,0,0,0,0,0,17.54,2.14,0
20100630:0011,0,0,0,0,0,17.3,2.07,0
20100630:0111,0,0,0,0,0,17.07,2,0
20100630:0211,0,0,0,0,0,16.78,1.86,0
20100630:0311,0,0,0,0,0,16.52,1.66,0
20100630:0411,24.58,0,23.02,0.64,4.73,16.15,1.66,0
20100630:0511,107.83,0,66.59,1.84,12.98,16.73,1.59,0
20100630:0611,323.66,44.53,136.18,5.72,21.88,18.3,2,0
20100630:0711,624.51,106.89,209.31,8.33,31.09,19.84,2.76,0
20100630:0811,837.77,132.79,283.17,10.13,40.24,21.26,3.45,0
20100630:0911,1520.61,569.18,190.52,16.58,48.82,21.96,3.72,0
20100630:1011,1797.28,734.16,176.3,18.99,56.02,22.38,3.93,0
20100630:1111,1793.44,637.97,272.21,18.81,60.5,22.58,4.14,0
20100630:1211,1928.15,789.94,191.91,20.06,60.84,22.88,4.48,0
20100630:1311,1831.26,747.51,177.96,19.22,56.91,22.92,4.62,0
20100630:1411,1257.06,299.4,325.09,14.03,50.03,22.84,4.48,0
20100630:1511,1197.99,399.72,195.37,13.84,41.59,22.78,4.07,0
20100630:1611,748.19,189.75,189.31,9.91,32.49,22.44,3.72,0
20100630:1711,367.14,134.25,83.88,7.88,23.27,21.95,3.31,0
20100630:1811,103.79,0,65.76,1.82,14.3,21.36,2.55,0
20100630:1911,32.31,0,27.95,0.77,5.93,20.62,1.38,0
20100630:2011,0,0,0,0,0,19.55,0.9,0
20100630:2111,0,0,0,0,0,18.28,0.76,0
20100630:2211,0,0,0,0,0,17.53,0.76,0
20100630:2311,0,0,0,0,0,16.91,0.9,0
20100701:0011,0,0,0,0,0,16.15,1.03,0
20100701:0111,0,0,0,0,0,15.9,1.03,0
20100701:0211,0,0,0,0,0,15.87,0.9,0
20100701:0311,0,0,0,0,0,15.72,0.9,0
20100701:0411,11.51,0,14.8,0.41,4.65,15.58,0.9,0
20100701:0511,118.1,0,71.52,1.98,12.91,16.19,0.69,0
20100701:0611,311.56,36.06,137.4,5.33,21.8,18.17,0.83,0
20100701:0711,694.57,183.53,170.09,9.5,31.01,19.75,1.93,0
20100701:0811,1170.58,430.17,152.58,13.75,40.16,21.25,2.69,0
20100701:0911,1274.32,342.8,293.32,14.21,48.74,22.47,3.45,0
20100701:1011,1626.86,563.9,261.34,17.4,55.94,23.22,3.59,0
20100701:1111,1428.26,344.39,379.14,15.71,60.43,23.84,3.52,0
20100701:1211,1693.2,569.99,299.97,18.08,60.79,24.48,3.52,0
20100701:1311,1401.45,363.1,351.4,15.53,56.87,24.98,3.24,0
20100701:1411,1252.2,331.39,308.41,14.25,50,25.22,2.41,0
20100701:1511,621.64,45.77,275.36,8.04,41.57,25.32,1.38,0
20100701:1611,627.04,112.07,217,8.52,32.47,25.64,0.55,0
20100701:1711,349.93,59.25,140.94,6.17,23.25,25.76,0.69,0
20100701:1811,120.92,0,75.63,2.09,14.28,25.51,1.72,0
20100701:1911,36.18,0,30.42,0.84,5.9,22.91,2.48,0
20100701:2011,0,0,0,0,0,21.63,2.48,0
20100701:2111,0,0,0,0,0,20.69,2.62,0
20100701:2211,0,0,0,0,0,20.4,2.83,0
20100701:2311,0,0,0,0,0,20.59,2.9,0
20100702:0011,0,0,0,0,0,20.54,2.97,0
20100702:0111,0,0,0,0,0,21.08,3.1,0
20100702:0211,0,0,0,0,0,21.7,3.59,0
20100702:0311,0,0,0,0,0,21.78,3.93,0
20100702:0411,18.53,0,19.73,0.55,4.57,21.73,4,0
20100702:0511,98.63,0,63.3,1.75,12.82,22.06,3.86,0
20100702:0611,292.64,99.13,84.04,7.01,21.72,23.4,3.52,0
20100702:0711,730.16,250.68,128.35,10.36,30.93,25.56,4.41,0
20100702:0811,1169.02,454.42,136.16,13.94,40.08,27.22,4.83,0
20100702:0911,1478.7,579.47,176.4,16.46,48.66,28.35,4.69,0
20100702:1011,1676.13,667.38,205.69,18.24,55.86,29.53,4.41,0
20100702:1111,1863.08,831.51,153.43,20.08,60.35,29.98,4.21,0
20100702:1211,1868.63,851.86,143.94,20.27,60.72,30.27,3.72,0
20100702:1311,1786.72,852.51,101.23,19.72,56.83,29.99,2.97,0
20100702:1411,1534.08,685.75,126.46,17.49,49.97,29.62,2.21,0
20100702:1511,1210.59,500.34,128.87,14.6,41.55,29.02,2.28,0
20100702:1611,796.77,293.65,124.05,11.09,32.45,28.3,2.9,0
20100702:1711,358.56,100.4,111.82,7.15,23.22,27.49,3.1,0
20100702:1811,109.24,0,69.87,1.94,14.25,26.31,2.83,0
20100702:1911,31.47,0,27.95,0.77,5.87,25.47,2.83,0
20100702:2011,0,0,0,0,0,23.83,2.48,0
20100702:2111,0,0,0,0,0,22.55,2.62,0
20100702:2211,0,0,0,0,0,21.45,3.72,0
20100702:2311,0,0,0,0,0,20.46,3.45,0
20100703:0011,0,0,0,0,0,19.81,2.97,0
20100703:0111,0,0,0,0,0,19.4,2.83,0
20100703:0211,0,0,0,0,0,19.18,2.34,0
20100703:0311,0,0,0,0,0,19.08,1.86,0
20100703:0411,21.48,0,21.37,0.59,4.49,18.92,1.66,0
20100703:0511,117.95,0,72.34,2,12.74,19.5,1.52,0
20100703:0611,236.37,5.42,125.94,3.51,21.63,20.51,1.72,0
20100703:0711,739.68,254.84,124.71,10.38,30.84,21.45,2.62,0
20100703:0811,897.02,180.01,268.63,10.79,39.99,22.55,2.97,0
20100703:0911,983.74,160.18,335.64,11.64,48.58,23.8,2.62,0
20100703:1011,1460.32,437.66,318.06,16.19,55.77,24.85,2.07,0
20100703:1111,1423.22,361.82,374.28,15.89,60.27,25.6,2.41,0
20100703:1211,293.78,0,160.27,4.12,60.65,25.66,3.45,0
20100703:1311,263.33,0,144.33,3.71,56.77,23.91,4,0
20100703:1411,221.56,0,123.97,3.19,49.93,23.24,3.72,0
20100703:1511,249.19,0,136.36,3.51,41.52,21.76,3.59,0
20100703:1611,75.66,0,51.36,1.32,32.42,20.53,3.79,0
20100703:1711,372.6,89.5,120.48,6.9,23.2,19.8,3.59,0
20100703:1811,108.38,0,67.41,1.87,14.22,19.11,3.1,0
20100703:1911,35.64,0,29.59,0.82,5.84,18.4,2.76,0
20100703:2011,0,0,0,0,0,17.49,2.48,0
20100703:2111,0,0,0,0,0,16.82,1.86,0
20100703:2211,0,0,0,0,0,16.4,1.59,0
20100703:2311,0,0,0,0,0,15.8,1.45,0
20100704:0011,0,0,0,0,0,14.99,1.38,0
20100704:0111,0,0,0,0,0,14.35,1.45,0
20100704:0211,0,0,0,0,0,13.74,1.59,0
20100704:0311,0,0,0,0,0,13.38,1.59,0
20100704:0411,18.1,0,18.91,0.52,4.39,13.42,1.31,0
20100704:0511,85.26,0,55.08,1.53,12.65,14.97,0.55,0
20100704:0611,285.92,113.64,67.23,7.26,21.55,16.74,0.28,0
20100704:0711,758.16,290.21,98.93,10.75,30.75,18.3,0.69,0
20100704:0811,1147.45,419.82,156.57,13.57,39.9,19.81,1.1,0
20100704:0911,1551.22,672.83,116.38,17.12,48.48,21.28,1.86,0
20100704:1011,1793.96,790.57,131.06,19.13,55.68,22.27,2.69,0
20100704:1111,1360.16,293.8,390.35,15.05,60.18,23.33,3.79,0
20100704:1211,1013.48,112.32,393.56,12,60.58,23.74,4.62,0
20100704:1311,1801.32,722,184.2,18.76,56.72,23.31,5.17,0
20100704:1411,1631.59,674.86,133.93,17.37,49.89,22.7,5.45,0
20100704:1511,1295.33,520.56,116.2,14.73,41.48,22.22,5.24,0
20100704:1611,849.8,323.34,103.79,11.36,32.39,21.74,5.17,0
20100704:1711,365.55,136.72,79.35,7.77,23.16,21.11,5.38,0
20100704:1811,78.44,0,52.61,1.46,14.18,20.22,4.9,0
20100704:1911,34,0,28.77,0.8,5.79,19.43,4.28,0
20100704:2011,0,0,0,0,0,18.31,4.34,0
20100704:2111,0,0,0,0,0,17.51,4.34,0
20100704:2211,0,0,0,0,0,17,4.28,0
20100704:2311,0,0,0,0,0,16.51,4.14,0
20100705:0011,0,0,0,0,0,16.18,3.93,0
20100705:0111,0,0,0,0,0,15.97,3.72,0
20100705:0211,0,0,0,0,0,15.94,3.45,0
20100705:0311,0,0,0,0,0,15.97,3.31,0
20100705:0411,0,0,2.47,0.07,4.3,16.02,3.24,0
20100705:0511,33.08,0,27.95,0.77,12.55,16.6,3.38,0
20100705:0611,147.44,0,85.89,2.21,21.45,17.24,3.52,0
20100705:0711,458.9,29.61,203.08,6.03,30.66,17.73,3.1,0
20100705:0811,349.26,0.96,180.7,4.67,39.81,18.65,2.55,0
20100705:0911,927.72,122.76,335.18,10.91,48.39,19.45,2.62,0
20100705:1011,1466.5,400.13,331.31,15.76,55.58,20.5,3.31,0
20100705:1111,1132.62,161.66,399.42,12.98,60.08,21.29,3.86,0
20100705:1211,1348.6,273.27,395.73,14.8,60.49,21.35,4.28,0
20100705:1311,1466.65,381.36,345.66,15.69,56.65,20.85,4.28,0
20100705:1411,1190.8,253.57,330.77,13.23,49.84,20.39,4.34,0
20100705:1511,1261.6,465.6,151.81,14.25,41.44,20.18,4.34,0
20100705:1611,864.03,335.82,95.48,11.48,32.35,19.81,4.55,0
20100705:1711,370.64,134.39,82.08,7.72,23.12,19.17,4.76,0
20100705:1811,80.85,0,53.43,1.48,14.14,18.26,4.41,0
20100705:1911,34.4,0,28.77,0.8,5.74,17.4,3.38,0
20100705:2011,0,0,0,0,0,16.54,2.48,0
20100705:2111,0,0,0,0,0,15.75,2.07,0
20100705:2211,0,0,0,0,0,15.12,1.93,0
20100705:2311,0,0,0,0,0,14.48,1.93,0
20100706:0011,0,0,0,0,0,14.04,1.86,0
20100706:0111,0,0,0,0,0,13.65,1.93,0
20100706:0211,0,0,0,0,0,13.28,2.14,0
20100706:0311,0,0,0,0,0,13.52,2.48,0
20100706:0411,12.9,0,15.62,0.43,4.19,13.82,2.9,0
20100706:0511,100.66,0,62.48,1.73,12.45,14.66,3.03,0
20100706:0611,298.27,92.8,86.9,6.81,21.35,15.83,3.72,0
20100706:0711,742.49,234.73,135.88,10.06,30.56,16.98,4,0
20100706:0811,1215.89,451.56,136.46,13.82,39.71,17.57,4.28,0
20100706:0911,1526.61,555.71,188.65,16.17,48.29,18.17,4.28,0
20100706:1011,1735.53,631.73,225.13,17.88,55.48,18.74,4.34,0
20100706:1111,1734.81,555.26,302.79,17.81,59.98,19.29,4.76,0
20100706:1211,1789.49,606.9,281.9,18.31,60.4,19.46,4.62,0
20100706:1311,1809.01,695.14,200.94,18.54,56.58,19.29,4.62,0
20100706:1411,1588.61,590.82,186.15,16.69,49.78,18.99,4.69,0
20100706:1511,835.66,118.83,289,9.88,41.39,18.55,4.34,0
20100706:1611,501.36,36.1,216.26,6.49,32.3,18.28,3.72,0
20100706:1711,308.24,16.51,148.36,4.51,23.07,17.95,3.17,0
20100706:1811,95.85,0,60.83,1.69,14.09,17.48,2.41,0
20100706:1911,30.18,0,26.31,0.73,5.69,16.51,2.14,0
20100706:2011,0,0,0,0,0,15.76,1.24,0
20100706:2111,0,0,0,0,0,15.34,0.21,0
20100706:2211,0,0,0,0,0,13.99,1.03,0
20100706:2311,0,0,0,0,0,12.61,1.86,0
20100707:0011,0,0,0,0,0,12.35,2.21,0
20100707:0111,0,0,0,0,0,12.29,2.34,0
20100707:0211,0,0,0,0,0,12.3,2.55,0
20100707:0311,0,0,0,0,0,12.38,2.62,0
20100707:0411,18.23,0,18.91,0.52,4.09,12.41,2.69,0
20100707:0511,64.73,0,44.39,1.23,12.35,13.46,2.55,0
20100707:0611,264.89,10.8,132.22,3.94,21.25,15.49,2.76,0
20100707:0711,729.22,221.38,144.16,9.88,30.46,17.34,3.31,0
20100707:0811,1217.85,477.2,118.92,14,39.61,19.06,3.52,0
20100707:0911,1573.96,646.92,132.18,16.85,48.18,20.48,3.93,0
20100707:1011,1386.27,339.42,349.75,15.03,55.37,21.71,4.14,0
20100707:1111,1563,436.69,350.14,16.65,59.87,22.68,4.07,0
20100707:1211,1763.9,631.4,269.66,18.49,60.31,23.55,3.86,0
20100707:1311,1650.49,575.32,265.09,17.53,56.5,24.19,3.86,0
20100707:1411,1470.99,519.41,225.33,16.05,49.72,24.74,3.72,0
20100707:1511,1182.44,409.34,185.69,13.71,41.33,24.66,3.45,0
20100707:1611,449.77,25.25,209.45,6.03,32.25,24.14,2.9,0
20100707:1711,347.27,44.57,147.85,5.67,23.02,23.07,2.97,0
20100707:1811,117.16,0,72.34,2,14.03,21.12,2.76,0
20100707:1911,30.78,0,27.13,0.75,5.62,21.28,1.72,0
20100707:2011,0,0,0,0,0,20.07,0.97,0
20100707:2111,0,0,0,0,0,19.05,0.34,0
20100707:2211,0,0,0,0,0,17.93,0.76,0
20100707:2311,0,0,0,0,0,16.82,1.17,0
20100708:0011,0,0,0,0,0,17.43,0.76,0
20100708:0111,0,0,0,0,0,17.3,0.55,0
20100708:0211,0,0,0,0,0,15.73,1.17,0
20100708:0311,0,0,0,0,0,14.87,1.52,0
20100708:0411,10.37,0,13.97,0.39,3.98,14.66,1.52,0
20100708:0511,113.34,0,69.05,1.91,12.24,15.79,1.17,0
20100708:0611,285.72,95.16,82.48,6.81,21.14,18.76,1.1,0
20100708:0711,739.66,265.87,113.95,10.38,30.35,20.76,2.28,0
20100708:0811,1138.94,408.54,161.72,13.37,39.5,21.83,2.34,0
20100708:0911,1516.79,622.58,147.7,16.65,48.07,22.76,2.48,0
20100708:1011,1638.46,608.06,237.17,17.63,55.25,23.4,2.34,0
20100708:1111,1775.33,698.77,231.13,18.97,59.76,24.32,2.34,0
20100708:1211,1787.61,718.12,224.38,19.17,60.2,25.12,2.28,0
20100708:1311,1648.65,622.84,241.25,17.92,56.41,25.69,2.21,0
20100708:1411,1534.05,638.66,158.19,17.03,49.65,26.17,2.28,0
20100708:1511,1221.28,484.13,140.5,14.35,41.27,26.35,2.55,0
20100708:1611,793.35,267.51,142.44,10.7,32.2,25.83,3.1,0
20100708:1711,362.2,125.06,90.56,7.49,22.97,24.58,3.45,0
20100708:1811,99.65,0,64.12,1.78,13.97,23.15,3.17,0
20100708:1911,30.63,0,27.13,0.75,5.56,22.26,2.83,0
20100708:2011,0,0,0,0,0,20.71,2.48,0
20100708:2111,0,0,0,0,0,19.65,2.41,0
20100708:2211,0,0,0,0,0,18.89,2.34,0
20100708:2311,0,0,0,0,0,18.41,2.34,0
20100709:0011,0,0,0,0,0,18.12,2.55,0
20100709:0111,0,0,0,0,0,18.03,2.69,0
20100709:0211,0,0,0,0,0,17.96,2.69,0
20100709:0311,0,0,0,0,0,17.92,2.9,0
20100709:0411,12.55,0,15.62,0.43,3.86,17.95,3.1,0
20100709:0511,100.17,0,63.3,1.75,12.13,18.86,2.83,0
20100709:0611,299.83,46.09,126.21,5.56,21.03,20.96,2.69,0
20100709:0711,610.25,121.48,194.74,8.33,30.25,24.15,2.9,0
20100709:0811,1136.36,432.37,147.45,13.57,39.39,26.9,3.1,0
20100709:0911,1469.85,610.88,153.92,16.51,47.96,29.09,3.1,0
20100709:1011,1668.2,705.12,183.11,18.38,55.13,30.6,2.97,0
20100709:1111,1701.48,663.68,250.24,18.67,59.64,31.65,3.1,0
20100709:1211,1519.87,470.43,341.29,17.01,60.09,32.23,3.1,0
20100709:1311,1641.21,656.1,222.59,18.15,56.32,31.84,3.03,0
20100709:1411,1359.68,443.29,263.72,15.33,49.57,29.59,3.24,0
20100709:1511,1218,484.19,141.68,14.35,41.21,28.91,3.52,0
20100709:1611,798.86,290.25,127.8,10.93,32.13,28.01,2.83,0
20100709:1711,342.44,50.11,144.93,5.81,22.9,27.69,2.62,0
20100709:1811,126.68,0,78.92,2.19,13.91,26.85,2.28,0
20100709:1911,24.73,0,23.84,0.66,5.48,24.82,2,0
20100709:2011,0,0,0,0,0,23.45,1.17,0
20100709:2111,0,0,0,0,0,22.33,0.55,0
20100709:2211,0,0,0,0,0,21.7,0.69,0
20100709:2311,0,0,0,0,0,20.97,0.76,0
20100710:0011,0,0,0,0,0,20.81,0.69,0
20100710:0111,0,0,0,0,0,20.25,0.9,0
20100710:0211,0,0,0,0,0,19.48,1.03,0
