time,P,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20130727:1311,135.56,0,81.86,2.81,51.75,24.37,3.31,0
20130727:1411,684.01,52.11,289.45,10.87,45.32,23.06,3.59,0
20130727:1511,244.48,0,133.03,4.57,37.32,22.03,3.93,0
20130727:1611,257.9,2.34,136.71,4.74,28.57,21.62,4.21,0
20130727:1711,390.3,75.8,131.79,6.41,19.6,21.7,3.52,0
20130727:1811,38.86,0,31.55,1.08,10.83,21.75,3.66,0
20130727:1911,0,0,2.33,0.09,2.61,21.79,1.1,0
20130727:2011,0,0,0,0,0,21.13,1.86,0
20130727:2111,0,0,0,0,0,20.28,2.21,0
20130727:2211,0,0,0,0,0,20.15,2.28,0
20130727:2311,0,0,0,0,0,20,2.34,0
20130728:0011,0,0,0,0,0,20,2.55,0
20130728:0111,0,0,0,0,0,20.02,2.62,0
20130728:0211,0,0,0,0,0,20.12,2.41,0
20130728:0311,0,0,0,0,0,20.27,2.21,0
20130728:0411,5.93,0,10.86,0.41,2.68,20.36,2.62,0
20130728:0511,88.68,0,57.41,2.17,10.93,21,4.21,0
20130728:0611,162.96,1.19,90.18,7.21,19.71,21.45,6.34,0
20130728:0711,93.1,0,59.69,2.05,28.68,20.71,6,0
20130728:0811,869.66,226.47,198.91,14.97,37.41,20.07,5.59,0
20130728:0911,625.03,31.39,276.43,10.34,45.36,20.54,6.07,0
20130728:1011,629.42,21.27,289.3,10.43,51.71,21.21,6.62,0
20130728:1111,1515.95,400.92,339.97,20.15,55.34,21.62,6.34,0
20130728:1211,790.6,52.66,335.31,12.51,55.28,21.93,5.93,0
20130728:1311,1039.89,152.7,354.73,14.88,51.54,21.76,5.59,0
20130728:1411,485.56,9.96,235.08,8.26,45.12,22.01,5.72,0
20130728:1511,356.57,3.7,181.26,6.3,37.14,21.69,5.1,0
20130728:1611,235.55,1.18,127.19,4.39,28.39,21.3,4.28,0
20130728:1711,157.98,2.04,89.72,3.13,19.42,21.17,3.45,0
20130728:1811,99.55,5.36,60.26,2.37,10.65,20.87,2,0
20130728:1911,3.99,0,9.31,0.35,2.42,20.14,1.66,0
20130728:2011,0,0,0,0,0,18.51,1.45,0
20130728:2111,0,0,0,0,0,17.14,2.07,0
20130728:2211,0,0,0,0,0,16.49,2.34,0
20130728:2311,0,0,0,0,0,16.33,2.55,0
20130729:0011,0,0,0,0,0,16.18,2.69,0
20130729:0111,0,0,0,0,0,16.36,2.76,0
20130729:0211,0,0,0,0,0,16.21,2.76,0
20130729:0311,0,0,0,0,0,16.08,2.83,0
20130729:0411,0,0,2.33,0.09,2.48,15.94,2.76,0
20130729:0511,92.26,0,58.18,2.2,10.75,16.43,2.55,0
20130729:0611,104.38,1.52,59.2,8.05,19.54,17.7,2.34,0
20130729:0711,461.03,81,163.17,10.43,28.5,19.78,3.59,0
20130729:0811,731.18,118.06,244.61,12.54,37.23,21.08,3.79,0
20130729:0911,1227.87,371.42,232.69,18.42,45.17,21.81,3.79,0
20130729:1011,859.79,87.53,337.92,13.56,51.5,22.39,3.52,0
20130729:1111,982.08,122.64,364.8,14.97,55.11,22.79,3.24,0
20130729:1211,244.06,0,132.18,4.54,55.05,21.03,4.48,0
20130729:1311,1003.16,137.19,352.15,14.5,51.33,20.51,4.34,0
20130729:1411,669.7,47.53,283.53,10.57,44.92,20.97,3.93,0
20130729:1511,606.51,55.75,245.67,9.43,36.95,21.38,4.21,0
20130729:1611,471.72,48.49,190.16,7.47,28.2,21.17,4.28,0
20130729:1711,309.03,38.01,127.58,5.3,19.24,20.62,3.72,0
20130729:1811,113.51,32.01,52.92,3.6,10.46,20.13,3.38,0
20130729:1911,1.39,0,6.98,0.26,2.22,19.32,2.97,0
20130729:2011,0,0,0,0,0,18.24,2.9,0
20130729:2111,0,0,0,0,0,17.55,2.97,0
20130729:2211,0,0,0,0,0,17.15,3.1,0
20130729:2311,0,0,0,0,0,16.75,3.31,0
20130730:0011,0,0,0,0,0,16.52,3.59,0
20130730:0111,0,0,0,0,0,16.41,3.86,0
20130730:0211,0,0,0,0,0,16.33,4.14,0
20130730:0311,0,0,0,0,0,15.92,4.14,0
20130730:0411,0.67,0,6.21,0.23,2.29,15.85,4.34,0
20130730:0511,79.96,0,51.98,1.96,10.56,16.03,4.69,0
20130730:0611,117.92,1.13,65.82,7.79,19.36,16.71,5.03,0
20130730:0711,424.43,34.22,183.2,8.32,28.32,17.42,5.45,0
20130730:0811,556.16,35.58,238.65,9.43,37.04,18.23,5.1,0
20130730:0911,885.61,121.75,305.6,13.71,44.97,18.59,4.9,0
20130730:1011,249.91,0,133.88,4.6,51.28,19.36,4.97,0
20130730:1111,1134.7,178.3,371.28,16.28,54.88,19.88,5.24,0
20130730:1211,844.27,67.5,343.2,13.03,54.81,20.25,5.52,0
20130730:1311,761.06,53.35,317.85,11.86,51.1,20.19,5.59,0
20130730:1411,916.48,130.62,314.33,13.03,44.72,20.41,5.38,0
20130730:1511,260.45,0,139,4.77,36.75,19.82,5.31,0
20130730:1611,203.34,0,111.71,3.84,28.01,18.2,4.21,0
20130730:1711,135.06,0,79.31,2.72,19.05,17.28,2.83,0
20130730:1811,105,8.78,60.13,2.55,10.27,16.89,2.69,0
20130730:1911,0,0,0,0,0,16.99,3.52,0
20130730:2011,0,0,0,0,0,16.94,3.72,0
20130730:2111,0,0,0,0,0,16.84,4.41,0
20130730:2211,0,0,0,0,0,16.66,4.9,0
20130730:2311,0,0,0,0,0,16.78,5.03,0
20130731:0011,0,0,0,0,0,16.91,4.9,0
20130731:0111,0,0,0,0,0,16.68,4.41,0
20130731:0211,0,0,0,0,0,16.16,3.66,0
20130731:0311,0,0,0,0,0,15.76,3.1,0
20130731:0411,0,0,0,0,0,15.46,2.83,0
20130731:0511,86.33,0,55.08,2.08,10.37,15.62,2.83,0
20130731:0611,182.68,0.03,101.29,3.69,19.17,16.5,2.83,0
20130731:0711,446.95,54.72,176.54,9.28,28.14,17.37,4,0
20130731:0811,806.67,168.38,225.46,13.62,36.85,18.36,4.14,0
20130731:0911,781.18,79.9,300.7,12.42,44.76,19.42,4.34,0
20130731:1011,527.97,7.53,255.87,8.96,51.06,20.25,4.69,0
20130731:1111,1139.06,183.57,371.43,16.37,54.64,20.82,4.97,0
20130731:1211,1085.99,158.49,370.71,15.61,54.57,21.04,5.17,0
20130731:1311,1092.59,174.37,354.52,15.2,50.87,20.24,5.72,0
20130731:1411,584.24,26.49,261.81,9.46,44.5,19.68,5.1,0
20130731:1511,480.62,22.52,217.57,7.88,36.55,19.3,4.76,0
20130731:1611,282.2,4.79,143.87,5.04,27.82,18.81,4.07,0
20130731:1711,192.7,6.27,101.3,3.63,18.86,18.67,3.31,0
20130731:1811,17.56,0,18.76,0.64,10.07,18.42,2.34,0
20130731:1911,0,0,0,0,0,17.88,1.24,0
20130731:2011,0,0,0,0,0,17.58,1.31,0
20130731:2111,0,0,0,0,0,16.97,2,0
20130731:2211,0,0,0,0,0,16.8,2.28,0
20130731:2311,0,0,0,0,0,16.96,2.41,0
20130801:0011,0,0,0,0,0,17.21,2.76,0
20130801:0111,0,0,0,0,0,17.59,3.17,0
20130801:0211,0,0,0,0,0,17.96,3.24,0
20130801:0311,0,0,0,0,0,18.24,3.1,0
20130801:0411,0,0,0,0,0,18.36,3.17,0
20130801:0511,77.28,0,51.2,1.93,10.18,18.64,3.17,0
20130801:0611,138.81,0,81.72,2.84,18.99,19.37,3.31,0
20130801:0711,374.85,17.82,177.81,7.15,27.95,20.21,3.03,0
20130801:0811,849.05,222.67,199.04,14.64,36.66,21.61,3.72,0
20130801:0911,1360.26,537.49,135.56,20.24,44.56,23.02,4,0
20130801:1011,1668.54,687.8,150.65,22.76,50.83,24.56,4.55,0
20130801:1111,1513.64,433.43,328.11,20.33,54.39,25.69,5.03,0
20130801:1211,1781.24,659.42,253.48,22.55,54.32,26.83,4.9,0
20130801:1311,1865.11,810.32,156.6,22.85,50.64,27.37,4.34,0
20130801:1411,1717.33,769.03,120.52,20.71,44.28,28.02,3.86,0
20130801:1511,1412.34,610.04,116.18,17.08,36.34,28.39,3.31,0
20130801:1611,1022.26,432.72,93.65,12.92,27.62,28.44,2.9,0
20130801:1711,524.4,213.06,78.2,8.14,18.65,28.15,2.34,0
20130801:1811,100.34,36.55,46.31,3.54,9.86,27.19,2.34,0
20130801:1911,0,0,0,0,0,25.43,2.62,0
20130801:2011,0,0,0,0,0,23.64,2.97,0
20130801:2111,0,0,0,0,0,22.69,3.1,0
20130801:2211,0,0,0,0,0,22.06,3.24,0
20130801:2311,0,0,0,0,0,21.54,3.31,0
20130802:0011,0,0,0,0,0,21.08,3.31,0
20130802:0111,0,0,0,0,0,20.65,3.45,0
20130802:0211,0,0,0,0,0,20.26,3.52,0
20130802:0311,0,0,0,0,0,19.81,3.52,0
20130802:0411,0,0,0,0,0,19.33,3.45,0
20130802:0511,75.47,0,50.43,1.9,9.99,19.37,3.38,0
20130802:0611,61.38,0.54,37.29,8.23,18.8,20.6,3.31,0
20130802:0711,434,184.44,66.15,12.83,27.76,23.19,3.31,0
20130802:0811,946.57,396.22,83.12,17.16,36.46,25.19,3.59,0
20130802:0911,1345.52,558.29,122.06,20.39,44.35,26.95,3.72,0
20130802:1011,1641.76,714.41,134.31,22.93,50.6,28.46,3.66,0
20130802:1111,1817.79,817.86,142.12,24.25,54.15,29.68,3.52,0
20130802:1211,1908.73,904.59,117.22,24.63,54.07,30.64,3.45,0
20130802:1311,1886.29,914.08,93.6,23.58,50.4,31.46,3.79,0
20130802:1411,1675.41,754.68,128.87,20.5,44.06,32.07,4.07,0
20130802:1511,1354.25,565.22,140.58,16.61,36.13,32.35,3.93,0
20130802:1611,948.48,368.87,126.94,12.24,27.41,32.23,3.38,0
20130802:1711,502.8,196.94,85.95,7.88,18.45,31.46,3.03,0
20130802:1811,49.55,0.57,38.36,1.35,9.65,30.02,3.52,0
20130802:1911,0,0,0,0,0,27.84,3.86,0
20130802:2011,0,0,0,0,0,26.98,4.34,0
20130802:2111,0,0,0,0,0,26.66,4.9,0
20130802:2211,0,0,0,0,0,26.03,4.34,0
20130802:2311,0,0,0,0,0,23.96,3.72,0
20130803:0011,0,0,0,0,0,21.78,3.66,0
20130803:0111,0,0,0,0,0,20.47,4.07,0
20130803:0211,0,0,0,0,0,19.92,3.93,0
20130803:0311,0,0,0,0,0,19.43,3.38,0
20130803:0411,0,0,0,0,0,18.93,3.59,0
20130803:0511,3.1,0,8.53,0.32,9.79,19.16,4.07,0
20130803:0611,76.56,0,51.16,1.76,18.61,19.59,3.72,0
20130803:0711,452.13,136.77,111.73,11.69,27.57,20.29,4.55,0
20130803:0811,940.32,334.57,128.42,16.28,36.27,20.8,4.9,0
20130803:0911,969.48,175.56,297.28,14.76,44.13,21.34,5.03,0
20130803:1011,691.57,38.1,303.91,11.28,50.37,22,5.03,0
20130803:1111,1620.13,494.06,306.47,20.94,53.89,22.27,5.59,0
20130803:1211,1948.14,763.75,200.53,23.37,53.81,21.31,6.34,0
20130803:1311,1848.54,694.73,218.57,21.67,50.15,21.38,6.14,0
20130803:1411,1500.13,467.94,265.03,17.81,43.83,21.54,6.14,0
20130803:1511,1466.67,586.08,129.06,16.69,35.91,21.48,5.93,0
20130803:1611,1058.96,417.82,100.69,12.59,27.2,21.04,5.45,0
20130803:1711,542.72,210.65,77.79,7.94,18.24,20.47,4.76,0
20130803:1811,100.69,34.61,45.77,3.37,9.43,19.88,3.59,0
20130803:1911,0,0,0,0,0,19.09,2.55,0
20130803:2011,0,0,0,0,0,17.98,2.14,0
20130803:2111,0,0,0,0,0,17.11,2.14,0
20130803:2211,0,0,0,0,0,16.36,2.21,0
20130803:2311,0,0,0,0,0,15.77,2.34,0
20130804:0011,0,0,0,0,0,15.38,2.48,0
20130804:0111,0,0,0,0,0,15.13,2.48,0
20130804:0211,0,0,0,0,0,14.84,2.55,0
20130804:0311,0,0,0,0,0,14.6,2.55,0
20130804:0411,0,0,0,0,0,14.51,2.62,0
20130804:0511,74.05,0,48.87,1.85,9.6,14.91,2.48,0
20130804:0611,90.57,0,57.41,2.17,18.42,16.6,2.41,0
20130804:0711,442.66,179.76,69.89,12.57,27.38,18.54,2.97,0
20130804:0811,966.9,388.21,89.16,16.9,36.06,20.11,3.72,0
20130804:0911,1386.62,557.51,122.7,20.21,43.92,21.19,4,0
20130804:1011,1712.22,726.95,126.54,22.87,50.13,22.12,4.21,0
20130804:1111,1898.34,817.38,142.82,24.08,53.63,22.85,4.34,0
20130804:1211,1967.04,855.34,148.58,24.08,53.55,23.19,4.21,0
20130804:1311,1967.14,912.96,94.14,23.37,49.9,23.31,3.93,0
20130804:1411,1650.91,648.71,186.71,19.45,43.59,23.23,3.45,0
20130804:1511,1286.25,451.27,194.66,15.41,35.69,22.94,2.48,0
20130804:1611,757.37,195.61,186.1,10.08,26.98,22.65,1.79,0
20130804:1711,362.35,73.8,122.29,5.86,18.02,22.25,1.52,0
20130804:1811,94.36,16.37,52.43,2.64,9.21,21.47,1.52,0
20130804:1911,0,0,0,0,0,20.5,2.14,0
20130804:2011,0,0,0,0,0,19.1,2.34,0
20130804:2111,0,0,0,0,0,18.52,2.41,0
20130804:2211,0,0,0,0,0,18.19,2.55,0
20130804:2311,0,0,0,0,0,18.16,2.62,0
20130805:0011,0,0,0,0,0,18.17,2.62,0
20130805:0111,0,0,0,0,0,17.81,2.76,0
20130805:0211,0,0,0,0,0,17.79,2.83,0
20130805:0311,0,0,0,0,0,17.67,2.97,0
20130805:0411,0,0,0,0,0,17.62,3.03,0
20130805:0511,74.67,0,49.65,1.87,9.4,17.45,3.1,0
20130805:0611,116.78,0,70.6,2.67,18.22,18.3,2.97,0
20130805:0711,444.84,151.39,96.56,11.86,27.18,20.12,3.17,0
20130805:0811,904.48,303.14,148.19,15.64,35.86,21.65,3.03,0
20130805:0911,1350.01,547.36,128.99,20,43.7,23.33,2.76,0
20130805:1011,1650.14,700.45,143.77,22.55,49.88,24.85,2.97,0
20130805:1111,1780.32,715.96,201.88,23.08,53.37,26.29,3.86,0
20130805:1211,1715.27,609.62,274.98,21.73,53.28,27.11,4.14,0
20130805:1311,1667.73,599,262.59,20.62,49.64,27.51,3.93,0
20130805:1411,1441.62,476.3,261.57,17.75,43.35,27.89,3.93,0
20130805:1511,1074.76,303.41,242.63,13.71,35.46,27.87,3.45,0
20130805:1611,795.68,232.95,176.11,10.49,26.76,27.34,2.21,0
20130805:1711,165.59,5.48,92.71,3.31,17.8,26.94,2.34,0
20130805:1811,70.8,3.56,47.69,1.82,8.99,25.83,2.76,0
20130805:1911,0,0,0,0,0,24.23,2.69,0
20130805:2011,0,0,0,0,0,23.53,2.28,0
20130805:2111,0,0,0,0,0,21.45,1.03,0
20130805:2211,0,0,0,0,0,19.96,1.59,0
20130805:2311,0,0,0,0,0,18.96,1.38,0
20130806:0011,0,0,0,0,0,18.59,2.69,0
20130806:0111,0,0,0,0,0,18.34,2.9,0
20130806:0211,0,0,0,0,0,18.1,3.31,0
20130806:0311,0,0,0,0,0,17.93,3.79,0
20130806:0411,0,0,0,0,0,17.67,4.48,0
20130806:0511,15.1,0,17.07,0.64,9.2,17.24,4.69,0
20130806:0611,153.34,0,87.66,3.31,18.03,17.49,4.76,0
20130806:0711,389.71,26.48,174.92,7.5,26.99,18.46,5.59,0
20130806:0811,285.5,0,150.08,5.15,35.65,19.09,5.66,0
20130806:0911,861.23,118.71,298.43,13.24,43.47,19.46,5.17,0
20130806:1011,974.02,133.43,338.84,14.47,49.64,19.82,4.83,0
20130806:1111,1285.63,263.71,362.17,17.52,53.11,20.09,4.83,0
20130806:1211,1555.93,423.83,340.16,19.59,53.01,20.36,4.97,0
20130806:1311,1606.57,486.7,304.52,19.39,49.38,20.34,4.76,0
20130806:1411,1349.79,367.09,292.63,16.43,43.11,20.2,4.41,0
20130806:1511,736.06,107.33,253.14,10.46,35.23,19.89,3.86,0
20130806:1611,660.8,134.81,191.67,8.99,26.53,19.4,3.38,0
20130806:1711,131.02,1.11,76.85,2.67,17.57,18.91,3.17,0
20130806:1811,91.31,18.64,49.12,2.61,8.75,18.32,2.9,0
20130806:1911,0,0,0,0,0,17.52,2.41,0
20130806:2011,0,0,0,0,0,16.54,2.14,0
20130806:2111,0,0,0,0,0,15.88,2,0
20130806:2211,0,0,0,0,0,15.32,2.07,0
20130806:2311,0,0,0,0,0,14.83,2.14,0
20130807:0011,0,0,0,0,0,14.32,2.21,0
20130807:0111,0,0,0,0,0,14,2.28,0
20130807:0211,0,0,0,0,0,13.99,2.41,0
20130807:0311,0,0,0,0,0,13.91,2.55,0
20130807:0411,0,0,0,0,0,13.8,2.55,0
20130807:0511,71.28,0,47.32,1.79,8.99,14.05,2.55,0
20130807:0611,162.94,0,91.54,3.46,17.83,15.46,3.03,0
20130807:0711,328.7,9.25,160.69,6.03,26.79,16.66,4.07,0
20130807:0811,694.95,99.73,238.95,11.48,35.45,17.61,4.76,0
20130807:0911,463.61,6.96,224.15,7.88,43.25,18.08,4.97,0
20130807:1011,195.9,0,108.3,3.72,49.39,18.51,5.03,0
20130807:1111,217.87,0,118.53,4.07,52.84,18.54,5.24,0
20130807:1211,344.79,0,176.52,6.06,52.73,17.63,4.55,0
20130807:1311,137.47,0,80.16,2.75,49.11,16.76,4.83,0
20130807:1411,98.85,0,61.4,2.11,42.85,15.94,5.1,0
20130807:1511,97.44,0,60.54,2.08,34.99,15.36,6.07,0
20130807:1611,168.17,0,93.8,3.22,26.3,14.93,6.83,0
20130807:1711,68.37,0,46.05,1.58,17.34,14.64,6.41,0
20130807:1811,32.66,0,27.29,0.94,8.52,14.48,6.14,0
20130807:1911,0,0,0,0,0,14.86,5.24,0
20130807:2011,0,0,0,0,0,15.01,5.31,0
20130807:2111,0,0,0,0,0,15.34,5.72,0
20130807:2211,0,0,0,0,0,15.53,5.86,0
20130807:2311,0,0,0,0,0,15.58,5.86,0
20130808:0011,0,0,0,0,0,15.56,5.52,0
20130808:0111,0,0,0,0,0,15.58,5.03,0
20130808:0211,0,0,0,0,0,15.6,4.62,0
20130808:0311,0,0,0,0,0,15.6,4.07,0
20130808:0411,0,0,0,0,0,15.5,3.93,0
20130808:0511,28.25,0,24.82,0.94,8.79,15.42,3.93,0
20130808:0611,169.43,0,94.64,3.57,17.63,15.86,3.86,0
20130808:0711,446.62,168.3,79.33,11.98,26.58,16.85,4.34,0
20130808:0811,795.48,164.99,220.35,13,35.23,17.56,5.59,0
20130808:0911,940.76,155.88,295.36,14.03,43.02,17.93,5.31,0
20130808:1011,1204.26,242.6,334.94,16.67,49.14,18.25,5.52,0
20130808:1111,1565.95,433.03,325.23,19.83,52.56,18.56,5.59,0
20130808:1211,1396.69,315.04,360.9,17.98,52.45,18.69,5.17,0
20130808:1311,1735.28,586.59,266.58,20.24,48.84,19.06,4.76,0
20130808:1411,1466.55,446.85,268.72,17.16,42.6,19.09,4.34,0
20130808:1511,1291.44,422.69,203.26,14.76,34.74,18.95,4.41,0
20130808:1611,812.5,220.52,176.03,10.08,26.06,18.59,4.14,0
20130808:1711,497.86,170.93,91.86,7.03,17.1,18.05,3.86,0
20130808:1811,85.06,31.61,39.7,2.87,8.28,17.39,3.1,0
20130808:1911,0,0,0,0,0,16.46,2.21,0
20130808:2011,0,0,0,0,0,15.45,1.86,0
20130808:2111,0,0,0,0,0,14.43,1.72,0
20130808:2211,0,0,0,0,0,13.68,1.79,0
20130808:2311,0,0,0,0,0,13.36,1.79,0
20130809:0011,0,0,0,0,0,13.01,1.86,0
20130809:0111,0,0,0,0,0,12.8,1.93,0
20130809:0211,0,0,0,0,0,12.36,2.07,0
20130809:0311,0,0,0,0,0,11.98,2.21,0
20130809:0411,0,0,0,0,0,12.07,2.34,0
20130809:0511,57.91,0,40.34,1.52,8.58,12.57,2.41,0
20130809:0611,127.57,0,74.47,2.81,17.42,13.85,2.48,0
20130809:0711,452.05,138.63,106.5,11.25,26.38,15.51,2.9,0
20130809:0811,772.87,152.65,224.4,12.68,35.02,17.11,3.24,0
20130809:0911,1144.22,294.3,260.59,16.49,42.79,18.67,3.59,0
20130809:1011,1200.77,256.04,331.44,16.81,48.88,19.86,3.45,0
20130809:1111,1584.37,482.91,308.43,20.36,52.28,20.64,3.24,0
20130809:1211,1264.16,261.2,364.32,17.05,52.17,21.01,3.17,0
20130809:1311,1315.74,310.88,341.98,16.96,48.56,21.27,3.17,0
20130809:1411,234.34,0,127.91,4.39,42.33,21.18,3.1,0
20130809:1511,326.17,3.95,166.82,5.8,34.49,20.73,2.69,0
20130809:1611,155.77,0,90.39,3.1,25.82,20.45,2.14,0
20130809:1711,258.61,30.91,111.06,4.45,16.86,20.35,1.93,0
20130809:1811,33.26,0,28.14,0.97,8.03,19.19,1.52,0
20130809:1911,0,0,0,0,0,18.11,0.48,0
20130809:2011,0,0,0,0,0,17.03,0.83,0
20130809:2111,0,0,0,0,0,16.15,1.31,0
20130809:2211,0,0,0,0,0,15.54,1.86,0
20130809:2311,0,0,0,0,0,15.89,2.14,0
20130810:0011,0,0,0,0,0,15.7,2.34,0
20130810:0111,0,0,0,0,0,15.36,2.48,0
20130810:0211,0,0,0,0,0,15.38,2.62,0
20130810:0311,0,0,0,0,0,15.25,2.55,0
20130810:0411,0,0,0,0,0,15.2,2.55,0
20130810:0511,57.11,0,40.34,1.52,8.37,15.18,2.55,0
20130810:0611,155.89,0,88.44,3.34,17.22,15.86,2.55,0
20130810:0711,443.35,164.76,81.64,11.72,26.17,17.13,3.45,0
20130810:0811,953.09,344.97,119.78,15.82,34.8,17.87,4.07,0
20130810:0911,871.27,126.22,294.82,13.21,42.55,18.31,4.28,0
20130810:1011,259.53,0,138.14,4.74,48.62,18.9,4.55,0
20130810:1111,213.63,0,116.83,4.01,52,18.98,4.76,0
20130810:1211,1050.26,148.86,358.21,14.82,51.87,19.08,5.1,0
20130810:1311,369.07,0,188.46,6.47,48.28,18.91,5.38,0
20130810:1411,396.8,2.65,198.2,6.85,42.06,18.67,5.66,0
20130810:1511,898.9,178.88,252.81,11.54,34.23,18.24,5.59,0
20130810:1611,810.39,218.92,173.75,9.87,25.57,17.91,5.38,0
20130810:1711,499.87,177.2,86.02,6.88,16.61,17.44,5.1,0
20130810:1811,79.24,30.74,37.41,2.69,7.78,16.88,4.34,0
20130810:1911,0,0,0,0,0,15.25,4.07,0
20130810:2011,0,0,0,0,0,15.11,3.79,0
20130810:2111,0,0,0,0,0,15.06,3.66,0
20130810:2211,0,0,0,0,0,14.71,3.59,0
20130810:2311,0,0,0,0,0,14.39,3.38,0
20130811:0011,0,0,0,0,0,13.92,3.17,0
20130811:0111,0,0,0,0,0,13.66,2.97,0
20130811:0211,0,0,0,0,0,13.78,2.9,0
20130811:0311,0,0,0,0,0,13.52,2.76,0
20130811:0411,0,0,0,0,0,13.4,2.69,0
20130811:0511,27.21,0,24.05,0.91,8.16,13.29,2.76,0
20130811:0611,157.26,0,88.44,3.34,17.01,14.17,2.83,0
20130811:0711,251.47,2.24,130.39,4.6,25.96,14.74,3.1,0
20130811:0811,362.38,4.22,179.37,6.3,34.59,15.89,3.38,0
20130811:0911,967.08,174.63,290.24,14.23,42.31,16.85,3.59,0
20130811:1011,1496.53,458.38,269.24,19.48,48.36,17.97,4,0
20130811:1111,1561.21,442.65,319.66,19.68,51.71,18.89,4.62,0
20130811:1211,489.6,3.8,240.99,8.35,51.58,19.75,5.24,0
20130811:1311,1597.64,474.8,304.93,18.83,47.99,20.03,5.79,0
20130811:1411,278.33,0,146.67,5.04,41.79,19.09,6.41,0
20130811:1511,149.57,0,86.13,2.96,33.97,17.67,6.34,0
20130811:1611,687.53,150.62,183.45,8.85,25.31,17.71,6.07,0
20130811:1711,377.56,87.91,111.2,5.59,16.35,17.27,5.66,0
20130811:1811,57.29,3.26,39.25,1.49,7.52,16.85,4.55,0
20130811:1911,0,0,0,0,0,16.26,3.45,0
20130811:2011,0,0,0,0,0,15.36,3.1,0
20130811:2111,0,0,0,0,0,14.69,3.03,0
20130811:2211,0,0,0,0,0,14.44,2.97,0
20130811:2311,0,0,0,0,0,14,3.1,0
20130812:0011,0,0,0,0,0,13.89,3.17,0
20130812:0111,0,0,0,0,0,13.76,3.24,0
20130812:0211,0,0,0,0,0,13.66,3.31,0
20130812:0311,0,0,0,0,0,13.69,3.31,0
20130812:0411,0,0,0,0,0,13.37,3.31,0
20130812:0511,45.68,0,34.13,1.29,7.94,13.46,3.31,0
20130812:0611,107.61,0,65.16,2.46,16.8,14.66,3.24,0
20130812:0711,406.05,44.13,166.07,8.05,25.75,16.15,3.72,0
20130812:0811,765.48,148.79,222.35,12.36,34.36,16.98,4.76,0
20130812:0911,838.91,111.28,291.48,12.68,42.07,17.61,5.45,0
20130812:1011,1026.74,156.58,334.65,14.67,48.09,17.9,5.72,0
20130812:1111,884.29,86.28,338.2,13.18,51.42,17.89,5.72,0
20130812:1211,630.74,21.65,285.73,10.19,51.28,18.11,5.79,0
20130812:1311,1001.7,143.29,336.79,13.82,47.7,18.13,5.79,0
20130812:1411,951.82,153.98,302.13,12.74,41.51,18.12,5.79,0
20130812:1511,472.32,26.85,207.52,7.56,33.71,17.93,5.72,0
20130812:1611,316.15,15.71,147.41,5.33,25.05,17.43,5.52,0
20130812:1711,453.59,142.4,96.32,6.27,16.1,16.83,4.97,0
20130812:1811,74.33,25.23,37.7,2.4,7.26,15.98,3.72,0
20130812:1911,0,0,0,0,0,15.35,3.59,0
20130812:2011,0,0,0,0,0,14.6,3.38,0
20130812:2111,0,0,0,0,0,13.98,3.24,0
20130812:2211,0,0,0,0,0,13.34,3.24,0
20130812:2311,0,0,0,0,0,12.98,3.17,0
20130813:0011,0,0,0,0,0,12.69,3.17,0
20130813:0111,0,0,0,0,0,12.64,2.83,0
20130813:0211,0,0,0,0,0,12.3,2.83,0
20130813:0311,0,0,0,0,0,11.85,2.69,0
20130813:0411,0,0,0,0,0,11.77,2.62,0
20130813:0511,55.13,0,38.79,1.46,7.73,11.73,2.69,0
20130813:0611,161.65,0,89.99,3.4,16.59,12.84,2.76,0
20130813:0711,446.47,166.62,79.11,11.48,25.54,14.91,4.07,0
20130813:0811,866.59,229.4,187.15,13.8,34.14,15.58,4.9,0
20130813:0911,382.61,2.05,190.36,6.59,41.83,16.14,4.97,0
20130813:1011,1343.69,328.46,312.4,17.63,47.82,16.32,5.1,0
20130813:1111,647.85,24.42,289.47,10.4,51.13,16.85,5.17,0
20130813:1211,258.34,0,136.44,4.69,50.97,17.18,5.59,0
20130813:1311,1368.74,318.43,337.07,16.75,47.4,17.37,5.72,0
20130813:1411,1787.16,705.61,155.1,19.04,41.23,16.74,5.86,0
20130813:1511,1444.72,541.93,147.43,15.32,33.44,16.6,5.59,0
20130813:1611,161.27,0,91.24,3.13,24.79,16.48,5.52,0
20130813:1711,16.47,0,17.91,0.62,15.83,15.89,5.24,0
20130813:1811,69.79,23.7,36.11,2.26,6.99,15.14,4.41,0
20130813:1911,0,0,0,0,0,14.35,3.66,0
20130813:2011,0,0,0,0,0,13.62,3.24,0
20130813:2111,0,0,0,0,0,12.95,3.1,0
20130813:2211,0,0,0,0,0,12.88,2.9,0
20130813:2311,0,0,0,0,0,12.62,2.9,0
20130814:0011,0,0,0,0,0,12.44,3.03,0
20130814:0111,0,0,0,0,0,12.38,3.17,0
20130814:0211,0,0,0,0,0,12.46,3.1,0
20130814:0311,0,0,0,0,0,12.63,2.9,0
20130814:0411,0,0,0,0,0,12.21,2.62,0
20130814:0511,53.44,0,38.01,1.44,7.51,12.26,2.48,0
20130814:0611,159.61,0,89.21,3.37,16.38,13.18,2.34,0
20130814:0711,443.1,102.47,132.41,9.9,25.33,14.44,2.62,0
