time,P,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20140207:0111,0,0,0,0,0,7.67,5.38,0
20140207:0211,0,0,0,0,0,8.06,5.59,0
20140207:0311,0,0,0,0,0,8.2,5.93,0
20140207:0411,0,0,0,0,0,8.23,6.07,0
20140207:0511,0,0,0,0,0,8.02,6.14,0
20140207:0611,0,0,0,0,0,8.54,6.28,0
20140207:0711,0,0,0,0,0,9.12,6.21,0
20140207:0811,634.28,229.2,74.93,2.33,8.01,9.43,6.21,0
20140207:0911,53.47,0,38.11,0.97,14.54,9.97,7.03,0
20140207:1011,118.87,0,70.01,1.79,19.36,10.29,8.07,0
20140207:1111,111.8,0,66.47,1.7,22.02,9.48,8.55,0
20140207:1211,386.01,34.55,153.66,4.07,22.26,8.69,8.69,0
20140207:1311,84.64,0,53.17,1.36,20.03,7.87,8.97,0
20140207:1411,77.55,0,49.63,1.27,15.59,7.28,8.76,0
20140207:1511,97.29,9.45,49.59,1.29,9.34,6.37,8.48,0
20140207:1611,0,0,0,0,0,5.65,6.83,0
20140207:1711,0,0,0,0,0,5.51,6.07,0
20140207:1811,0,0,0,0,0,5.5,5.93,0
20140207:1911,0,0,0,0,0,5.65,5.1,0
20140207:2011,0,0,0,0,0,5.47,4.76,0
20140207:2111,0,0,0,0,0,5.19,4.62,0
20140207:2211,0,0,0,0,0,4.85,4.76,0
20140207:2311,0,0,0,0,0,4.45,4.55,0
20140208:0011,0,0,0,0,0,3.98,3.86,0
20140208:0111,0,0,0,0,0,3.59,4.21,0
20140208:0211,0,0,0,0,0,3.54,4.76,0
20140208:0311,0,0,0,0,0,3.76,5.17,0
20140208:0411,0,0,0,0,0,4.43,5.38,0
20140208:0511,0,0,0,0,0,5.04,5.59,0
20140208:0611,0,0,0,0,0,5.5,6,0
20140208:0711,0,0,0,0,0,6.25,6,0
20140208:0811,126.8,21.55,51.51,1.33,8.27,6.51,6.28,0
20140208:0911,182.8,10.79,87.21,2.26,14.82,6.58,6.76,0
20140208:1011,144.14,0,80.65,2.06,19.65,6.67,7.1,0
20140208:1111,165.54,0,90.39,2.31,22.34,6.78,6.9,0
20140208:1211,151.43,0,84.19,2.15,22.57,7.3,6.62,0
20140208:1311,182.38,2.33,96.07,2.47,20.34,7.93,6.48,0
20140208:1411,88.29,0,54.95,1.4,15.89,7.83,6.34,0
20140208:1511,123.55,15.35,56.19,1.47,9.63,6.83,6.14,0
20140208:1611,0,0,0,0,0,6.35,5.79,0
20140208:1711,0,0,0,0,0,6.24,5.59,0
20140208:1811,0,0,0,0,0,6.22,5.45,0
20140208:1911,0,0,0,0,0,7,5.66,0
20140208:2011,0,0,0,0,0,6.96,5.59,0
20140208:2111,0,0,0,0,0,6.76,5.79,0
20140208:2211,0,0,0,0,0,6.54,5.86,0
20140208:2311,0,0,0,0,0,6.13,6.07,0
20140209:0011,0,0,0,0,0,5.63,6.21,0
20140209:0111,0,0,0,0,0,5.26,6.48,0
20140209:0211,0,0,0,0,0,4.64,6.62,0
20140209:0311,0,0,0,0,0,4.58,6.41,0
20140209:0411,0,0,0,0,0,4.84,6.34,0
20140209:0511,0,0,0,0,0,5.01,6.55,0
20140209:0611,0,0,0,0,0,5.06,6.69,0
20140209:0711,0,0,0,0,0,5.8,6.9,0
20140209:0811,234.98,55.88,66,1.72,8.54,5.81,7.03,0
20140209:0911,839.26,241.74,142.3,4.41,15.11,5.95,6.48,0
20140209:1011,134.79,0,76.22,1.95,19.96,6.26,8.69,0
20140209:1111,113.48,0,66.47,1.7,22.65,6.48,8.41,0
20140209:1211,177.77,0,95.71,2.44,22.89,6.36,7.59,0
20140209:1311,153.93,0,85.08,2.17,20.66,6.68,8,0
20140209:1411,94.02,0,57.6,1.47,16.19,7.6,8,0
20140209:1511,59.32,0,40.77,1.04,9.92,7.89,7.45,0
20140209:1611,0,0,0,0,0,7.39,6.83,0
20140209:1711,0,0,0,0,0,6.73,6.55,0
20140209:1811,0,0,0,0,0,6.27,6.28,0
20140209:1911,0,0,0,0,0,5.56,5.72,0
20140209:2011,0,0,0,0,0,5.45,5.59,0
20140209:2111,0,0,0,0,0,5.2,5.45,0
20140209:2211,0,0,0,0,0,4.95,5.24,0
20140209:2311,0,0,0,0,0,4.64,4.62,0
20140210:0011,0,0,0,0,0,4.07,4.07,0
20140210:0111,0,0,0,0,0,3.44,3.79,0
20140210:0211,0,0,0,0,0,3.1,3.31,0
20140210:0311,0,0,0,0,0,2.48,2.83,0
20140210:0411,0,0,0,0,0,2.02,2.9,0
20140210:0511,0,0,0,0,0,1.89,2.97,0
20140210:0611,0,0,0,0,0,1.8,2.83,0
20140210:0711,0,0,0,0,0,2.54,2.9,0
20140210:0811,206.36,44.16,63.98,1.67,8.81,2.97,2.83,0
20140210:0911,310.55,41.85,111.34,2.96,15.4,3.93,2.9,0
20140210:1011,389.78,42.48,145.91,3.89,20.27,4.82,2.41,0
20140210:1111,414.41,38.37,161.64,4.3,22.97,5.64,2.21,0
20140210:1211,585.03,89.33,187.35,5.16,23.22,6.26,1.38,0
20140210:1311,365.2,34.2,145.58,3.87,20.97,6.73,1.17,0
20140210:1411,219.48,14.64,100.36,2.62,16.49,6.92,2.07,0
20140210:1511,108.38,8.77,55.69,1.45,10.2,6.71,2.41,0
20140210:1611,0,0,5.32,0.14,2.58,6.21,2.55,0
20140210:1711,0,0,0,0,0,5.61,2.55,0
20140210:1811,0,0,0,0,0,5.19,2.34,0
20140210:1911,0,0,0,0,0,4.8,2.07,0
20140210:2011,0,0,0,0,0,4.36,1.72,0
20140210:2111,0,0,0,0,0,3.78,1.31,0
20140210:2211,0,0,0,0,0,2.86,0.97,0
20140210:2311,0,0,0,0,0,2.02,1.72,0
20140211:0011,0,0,0,0,0,1.96,2.48,0
20140211:0111,0,0,0,0,0,1.74,2.76,0
20140211:0211,0,0,0,0,0,1.68,2.69,0
20140211:0311,0,0,0,0,0,1.71,2.55,0
20140211:0411,0,0,0,0,0,1.81,2.48,0
20140211:0511,0,0,0,0,0,2.28,2.55,0
20140211:0611,0,0,0,0,0,2.95,3.03,0
20140211:0711,0,0,0,0,0,4,4,0
20140211:0811,83.45,6.61,45.48,1.18,9.09,4.51,4.14,0
20140211:0911,148.01,2.58,79.31,2.04,15.7,4.83,4.62,0
20140211:1011,129.43,0,73.56,1.88,20.58,5.08,4.28,0
20140211:1111,524,67.01,179.22,4.86,23.3,5.6,4.9,0
20140211:1211,783.9,154.73,206.15,5.93,23.54,6.62,5.31,0
20140211:1311,845.26,196.15,193.14,5.77,21.29,7.19,5.17,0
20140211:1411,476.28,88.97,138.46,3.85,16.8,7.38,5.03,0
20140211:1511,382.61,99.95,88.51,2.49,10.49,7.19,5.03,0
20140211:1611,47.44,24.59,13,0.38,2.85,6.82,5.1,0
20140211:1711,0,0,0,0,0,6.63,6,0
20140211:1811,0,0,0,0,0,6.1,6.69,0
20140211:1911,0,0,0,0,0,5.37,6.28,0
20140211:2011,0,0,0,0,0,4.88,5.79,0
20140211:2111,0,0,0,0,0,4.74,4.76,0
20140211:2211,0,0,0,0,0,4.7,3.72,0
20140211:2311,0,0,0,0,0,4.45,3.17,0
20140212:0011,0,0,0,0,0,4.02,3.03,0
20140212:0111,0,0,0,0,0,3.64,3.17,0
20140212:0211,0,0,0,0,0,3.27,3.45,0
20140212:0311,0,0,0,0,0,3.25,3.79,0
20140212:0411,0,0,0,0,0,3.1,4,0
20140212:0511,0,0,0,0,0,3.09,4.07,0
20140212:0611,0,0,0,0,0,3.05,3.93,0
20140212:0711,0,0,0,0,0,3,3.79,0
20140212:0811,605.05,196.38,86.99,2.65,9.38,3.06,4.14,0
20140212:0911,1339.1,509.86,101.48,5.81,16,3.69,3.86,0
20140212:1011,930.12,228.23,193.38,5.88,20.9,4.94,6.21,0
20140212:1111,1735.55,636.69,159.96,8.73,23.63,6.03,6.14,0
20140212:1211,1682.01,603.91,171.22,8.69,23.88,6.99,6,0
20140212:1311,1573.19,581.86,145.23,7.92,21.62,7.51,5.38,0
20140212:1411,904.13,260.76,156.5,5.16,17.11,7.89,5.66,0
20140212:1511,511.92,150.7,95.87,2.87,10.79,7.85,5.31,0
20140212:1611,27.53,11.28,14.06,0.38,3.13,7.32,5.03,0
20140212:1711,0,0,0,0,0,6.94,5.72,0
20140212:1811,0,0,0,0,0,6.69,6.69,0
20140212:1911,0,0,0,0,0,6.47,6.97,0
20140212:2011,0,0,0,0,0,5.95,7.38,0
20140212:2111,0,0,0,0,0,4.95,7.45,0
20140212:2211,0,0,0,0,0,4.77,7.17,0
20140212:2311,0,0,0,0,0,4.75,6.62,0
20140213:0011,0,0,0,0,0,5.03,6.21,0
20140213:0111,0,0,0,0,0,5.22,6,0
20140213:0211,0,0,0,0,0,4.97,6,0
20140213:0311,0,0,0,0,0,5.08,6.21,0
20140213:0411,0,0,0,0,0,4.9,6.07,0
20140213:0511,0,0,0,0,0,4.47,5.79,0
20140213:0611,0,0,0,0,0,4.12,5.45,0
20140213:0711,0,0,0,0,0,4.52,5.24,0
20140213:0811,657.05,219.54,88.21,2.83,9.67,4.69,5.03,0
20140213:0911,582.85,129.92,142.57,4.05,16.3,5.43,3.93,0
20140213:1011,512.47,75.2,167.05,4.57,21.22,6.22,4.07,0
20140213:1111,350.92,19.69,152.82,4,23.96,6.86,4.28,0
20140213:1211,384.05,25.99,161.34,4.25,24.21,7.17,3.93,0
20140213:1311,174.62,0,94.83,2.42,21.94,6.89,2.69,0
20140213:1411,88.71,0,54.95,1.4,17.42,6.3,1.72,0
20140213:1511,51.14,0,36.34,0.93,11.08,5.32,1.45,0
20140213:1611,0,0,2.66,0.07,3.41,3.9,1.45,0
20140213:1711,0,0,0,0,0,2.39,2.28,0
20140213:1811,0,0,0,0,0,1.71,3.1,0
20140213:1911,0,0,0,0,0,3.73,2.9,0
20140213:2011,0,0,0,0,0,3.69,3.59,0
20140213:2111,0,0,0,0,0,3.69,3.93,0
20140213:2211,0,0,0,0,0,3.54,3.93,0
20140213:2311,0,0,0,0,0,3.22,4.14,0
20140214:0011,0,0,0,0,0,2.73,4.07,0
20140214:0111,0,0,0,0,0,2.33,4,0
20140214:0211,0,0,0,0,0,1.98,4.21,0
20140214:0311,0,0,0,0,0,1.77,4.48,0
20140214:0411,0,0,0,0,0,1.74,4.34,0
20140214:0511,0,0,0,0,0,1.63,4.14,0
20140214:0611,0,0,0,0,0,1.48,3.93,0
20140214:0711,0,0,0,0,0,1.62,3.72,0
20140214:0811,710.3,241.51,87.23,2.99,9.96,2.03,3.72,0
20140214:0911,1028.93,315.05,149.83,5.25,16.61,3.32,5.1,0
20140214:1011,1555.16,551.92,157.03,7.76,21.55,4.5,5.17,0
20140214:1111,1766.08,658.44,156.36,9.05,24.3,5.6,5.17,0
20140214:1211,1679.95,600.38,175.95,8.89,24.55,6.51,5.17,0
20140214:1311,1626.68,612.64,139.29,8.28,22.27,7.52,5.59,0
20140214:1411,331.4,39.18,125.38,3.37,17.73,8.1,5.1,0
20140214:1511,69.91,0,46.08,1.18,11.38,7.97,4.48,0
20140214:1611,31.5,9.68,17.65,0.48,3.69,7.49,4.9,0
20140214:1711,0,0,0,0,0,6.87,5.52,0
20140214:1811,0,0,0,0,0,6.1,6.07,0
20140214:1911,0,0,0,0,0,5.51,6,0
20140214:2011,0,0,0,0,0,5.86,5.93,0
20140214:2111,0,0,0,0,0,6.36,6.21,0
20140214:2211,0,0,0,0,0,7.09,6.62,0
20140214:2311,0,0,0,0,0,8.12,6.76,0
20140215:0011,0,0,0,0,0,9.12,6.62,0
20140215:0111,0,0,0,0,0,10.27,6.83,0
20140215:0211,0,0,0,0,0,11.13,7.17,0
20140215:0311,0,0,0,0,0,11.1,7.17,0
20140215:0411,0,0,0,0,0,10.53,7.03,0
20140215:0511,0,0,0,0,0,9.71,6.9,0
20140215:0611,0,0,0,0,0,9.23,6.9,0
20140215:0711,0,0,0,0,0,9.48,7.45,0
20140215:0811,388.84,104.35,87.96,2.44,10.26,9.47,7.66,0
20140215:0911,831.44,230.37,155.37,4.89,16.93,9.77,7.86,0
20140215:1011,820.86,184.85,196.14,5.81,21.88,10.32,8.21,0
20140215:1111,427.45,36.45,171.69,4.57,24.64,10.84,9.17,0
20140215:1211,933.37,208.03,224.15,6.74,24.89,10.97,8.69,0
20140215:1311,686.09,129.38,192.74,5.52,22.6,10.96,8.34,0
20140215:1411,608.91,131.86,156.61,4.55,18.05,10.8,7.66,0
20140215:1511,733.09,250.76,97.55,3.62,11.67,10.45,7.24,0
20140215:1611,150.98,67.87,24.8,0.81,3.97,10,6.97,0
20140215:1711,0,0,0,0,0,9.55,6.9,0
20140215:1811,0,0,0,0,0,9.25,7.1,0
20140215:1911,0,0,0,0,0,9.13,7.45,0
20140215:2011,0,0,0,0,0,8.84,7.52,0
20140215:2111,0,0,0,0,0,8.58,7.52,0
20140215:2211,0,0,0,0,0,8.45,7.45,0
20140215:2311,0,0,0,0,0,7.81,7.1,0
20140216:0011,0,0,0,0,0,7.14,6.55,0
20140216:0111,0,0,0,0,0,6.51,5.93,0
20140216:0211,0,0,0,0,0,6.16,5.66,0
20140216:0311,0,0,0,0,0,5.99,5.59,0
20140216:0411,0,0,0,0,0,5.79,5.59,0
20140216:0511,0,0,0,0,0,5.48,5.66,0
20140216:0611,0,0,0,0,0,5.33,5.72,0
20140216:0711,0,0,3.54,0.09,2.64,4.93,5.45,0
20140216:0811,357.54,87.27,88.04,2.42,10.56,5.16,6,0
20140216:0911,263.48,21.51,111.65,2.94,17.25,5.69,6.62,0
20140216:1011,830.01,180.56,198.85,5.88,22.21,6.54,7.17,0
20140216:1111,691.8,112.49,207.66,5.84,24.98,7.27,7.03,0
20140216:1211,1135.37,287.93,231.19,7.44,25.23,7.88,6.83,0
20140216:1311,1380.07,443.64,190.21,7.74,22.94,8.18,6.41,0
20140216:1411,187.64,4.49,96.46,2.49,18.37,8.28,5.86,0
20140216:1511,828.64,299.23,90.69,3.91,11.97,8.09,5.03,0
20140216:1611,182.95,80.71,27.09,0.93,4.25,7.44,4.07,0
20140216:1711,0,0,0,0,0,6.34,3.45,0
20140216:1811,0,0,0,0,0,5.37,3.03,0
20140216:1911,0,0,0,0,0,4.45,2.55,0
20140216:2011,0,0,0,0,0,3.66,2.48,0
20140216:2111,0,0,0,0,0,3.08,2.48,0
20140216:2211,0,0,0,0,0,2.67,2.41,0
20140216:2311,0,0,0,0,0,2.25,2.34,0
20140217:0011,0,0,0,0,0,2.03,2.28,0
20140217:0111,0,0,0,0,0,1.91,2.21,0
20140217:0211,0,0,0,0,0,1.89,2.28,0
20140217:0311,0,0,0,0,0,2.01,2.34,0
20140217:0411,0,0,0,0,0,2.24,2.34,0
20140217:0511,0,0,0,0,0,2.33,2.34,0
20140217:0611,0,0,0,0,0,2.37,2.48,0
20140217:0711,28.99,12.53,13.23,0.36,2.93,2.44,2.55,0
20140217:0811,82.04,2.84,48.29,1.24,10.86,3.19,2.62,0
20140217:0911,234.83,14.13,106.43,2.78,17.57,4.54,2.62,0
20140217:1011,229.13,2.18,116.45,2.99,22.55,5.68,3.1,0
20140217:1111,355.11,16.81,157.45,4.12,25.33,6.63,4.21,0
20140217:1211,129.8,0,74.44,1.9,25.58,7.55,4.34,0
20140217:1311,110.56,0,65.58,1.67,23.27,7.89,4,0
20140217:1411,185.11,4.43,95.54,2.47,18.68,8.11,3.03,0
20140217:1511,475.61,125.26,105.69,3.14,12.27,7.93,3.1,0
20140217:1611,247.88,112.11,28.49,1.11,4.54,7.67,2.48,0
20140217:1711,0,0,0,0,0,6.93,2.28,0
20140217:1811,0,0,0,0,0,6.35,2.21,0
20140217:1911,0,0,0,0,0,5.82,2.21,0
20140217:2011,0,0,0,0,0,5.2,2.21,0
20140217:2111,0,0,0,0,0,4.92,2.21,0
20140217:2211,0,0,0,0,0,4.43,2.28,0
20140217:2311,0,0,0,0,0,3.93,2.41,0
20140218:0011,0,0,0,0,0,3.72,2.55,0
20140218:0111,0,0,0,0,0,3.46,2.69,0
20140218:0211,0,0,0,0,0,3.38,2.76,0
20140218:0311,0,0,0,0,0,3.1,2.76,0
20140218:0411,0,0,0,0,0,3.15,2.83,0
20140218:0511,0,0,0,0,0,3.23,2.97,0
20140218:0611,0,0,0,0,0,3.37,3.1,0
20140218:0711,28.64,11.45,14.09,0.38,3.22,3.71,3.17,0
20140218:0811,165.27,19.41,70.47,1.86,11.17,4.44,3.17,0
20140218:0911,239.25,13.93,109.05,2.85,17.9,5.69,3.24,0
20140218:1011,302.88,12.92,138.93,3.62,22.89,6.97,3.03,0
20140218:1111,406.08,27.05,171.23,4.52,25.68,8.41,3.38,0
20140218:1211,74.7,0,48.74,1.24,25.93,9.5,3.38,0
20140218:1311,72.66,0,47.86,1.22,23.61,10.15,3.17,0
20140218:1411,67.21,0,45.2,1.15,19.01,10.46,2.9,0
20140218:1511,76.16,0,49.63,1.27,12.57,10.23,2.28,0
20140218:1611,9.67,0,13.29,0.34,4.82,9.38,2.14,0
20140218:1711,0,0,0,0,0,8.01,2.28,0
20140218:1811,0,0,0,0,0,7.29,2.41,0
20140218:1911,0,0,0,0,0,6.29,2.55,0
20140218:2011,0,0,0,0,0,6.23,2.62,0
20140218:2111,0,0,0,0,0,6.28,2.9,0
20140218:2211,0,0,0,0,0,6.64,3.38,0
20140218:2311,0,0,0,0,0,6.86,3.38,0
20140219:0011,0,0,0,0,0,6.69,3.17,0
20140219:0111,0,0,0,0,0,6.09,3.03,0
20140219:0211,0,0,0,0,0,5.87,3.1,0
20140219:0311,0,0,0,0,0,5.65,3.17,0
20140219:0411,0,0,0,0,0,5.46,3.24,0
20140219:0511,0,0,0,0,0,5.58,3.31,0
20140219:0611,0,0,0,0,0,5.7,3.38,0
20140219:0711,19.54,5.27,14.57,0.38,3.52,5.59,3.24,0
20140219:0811,174.05,21.68,72.67,1.92,11.49,5.85,3.24,0
20140219:0911,115.12,0,67.35,1.72,18.23,6.54,4.34,0
20140219:1011,120.38,0,70.01,1.79,23.24,7.36,4.62,0
20140219:1111,102.94,0,62.04,1.58,26.03,7.98,3.45,0
20140219:1211,197.09,0,105.46,2.69,26.28,8.17,3.1,0
20140219:1311,153.98,0,85.96,2.19,23.95,8.49,3.1,0
20140219:1411,308.54,25.86,129.33,3.44,19.33,8.58,3.59,0
20140219:1511,186.64,19.25,81.83,2.17,12.88,8.61,3.45,0
20140219:1611,49.23,10.78,26.05,0.7,5.11,7.81,3.17,0
20140219:1711,0,0,0,0,0,6.88,2.48,0
20140219:1811,0,0,0,0,0,6.32,2.21,0
20140219:1911,0,0,0,0,0,6.37,2.21,0
20140219:2011,0,0,0,0,0,5.63,2.21,0
20140219:2111,0,0,0,0,0,5.14,2.28,0
20140219:2211,0,0,0,0,0,5.01,2.21,0
20140219:2311,0,0,0,0,0,5.08,2.07,0
20140220:0011,0,0,0,0,0,5.12,2.07,0
20140220:0111,0,0,0,0,0,5.04,2.34,0
20140220:0211,0,0,0,0,0,5.21,2.55,0
20140220:0311,0,0,0,0,0,5.27,2.62,0
20140220:0411,0,0,0,0,0,5.41,2.83,0
20140220:0511,0,0,0,0,0,5.56,3.24,0
20140220:0611,0,0,0,0,0,5.69,3.52,0
20140220:0711,30.55,9.77,16.75,0.45,3.83,5.37,3.45,0
20140220:0811,263.62,47.69,86.73,2.35,11.81,5.89,3.93,0
20140220:0911,1128.65,365.54,155.66,6.11,18.56,6.8,3.72,0
20140220:1011,1337.04,416.94,201.84,7.8,23.59,8.03,4.62,0
20140220:1111,298.17,6.12,144.61,3.73,26.39,9,5.03,0
20140220:1211,176.97,0,96.6,2.47,26.64,9.05,4.14,0
20140220:1311,96.82,0,59.38,1.52,24.3,9.23,4.76,0
20140220:1411,115.3,0,68.24,1.74,19.65,9.62,4.76,0
20140220:1511,105.97,2.36,61.51,1.58,13.18,9.73,5.1,0
20140220:1611,13.71,0,15.95,0.41,5.39,9.54,5.24,0
20140220:1711,0,0,0,0,0,9.28,5.17,0
20140220:1811,0,0,0,0,0,9.14,5.03,0
20140220:1911,0,0,0,0,0,8.76,4.97,0
20140220:2011,0,0,0,0,0,8.85,5.1,0
20140220:2111,0,0,0,0,0,8.83,5.17,0
20140220:2211,0,0,0,0,0,8.93,4.9,0
20140220:2311,0,0,0,0,0,8.91,4.62,0
20140221:0011,0,0,0,0,0,8.83,4.21,0
20140221:0111,0,0,0,0,0,8.59,3.72,0
20140221:0211,0,0,0,0,0,8.22,3.38,0
20140221:0311,0,0,0,0,0,7.64,3.38,0
20140221:0411,0,0,0,0,0,6.8,3.24,0
20140221:0511,0,0,0,0,0,6.08,3.03,0
20140221:0611,0,0,0,0,0,5.75,3.03,0
20140221:0711,62.67,22.76,21.72,0.61,4.14,5.81,3.45,0
20140221:0811,54.46,0,38.11,0.97,12.13,6.28,4.28,0
20140221:0911,109.32,0,64.69,1.65,18.9,6.7,4,0
20140221:1011,93.99,0,57.6,1.47,23.94,7.31,4.28,0
20140221:1111,174.24,0,94.83,2.42,26.75,7.78,4.69,0
20140221:1211,53.99,0,38.11,0.97,27,7.93,4.48,0
20140221:1311,41.94,0,31.9,0.81,24.64,8.22,4.48,0
20140221:1411,1080.56,331.76,168.9,6.42,19.98,8.29,4.34,0
20140221:1511,849.42,298.72,101.28,4.43,13.48,8.23,4.21,0
20140221:1611,265.96,107.71,39.32,1.43,5.68,7.34,4.48,0
20140221:1711,0,0,0,0,0,6.52,3.66,0
20140221:1811,0,0,0,0,0,5.83,3.59,0
20140221:1911,0,0,0,0,0,5.17,3.86,0
20140221:2011,0,0,0,0,0,4.82,4.07,0
20140221:2111,0,0,0,0,0,4.7,4.21,0
20140221:2211,0,0,0,0,0,4.54,4.41,0
20140221:2311,0,0,0,0,0,4.41,4.48,0
20140222:0011,0,0,0,0,0,4.32,4.48,0
20140222:0111,0,0,0,0,0,4.24,4.62,0
20140222:0211,0,0,0,0,0,4.2,4.69,0
20140222:0311,0,0,0,0,0,4.05,4.69,0
20140222:0411,0,0,0,0,0,3.9,4.76,0
20140222:0511,0,0,0,0,0,3.84,4.69,0
20140222:0611,0,0,0,0,0,3.92,4.76,0
20140222:0711,66.19,21.31,24.49,0.68,4.45,4.49,4.83,0
20140222:0811,49.58,0,35.45,0.9,12.46,4.95,4.9,0
20140222:0911,74.45,0,47.86,1.22,19.24,5.49,4.48,0
20140222:1011,187.56,0,100.14,2.56,24.3,6.31,6.14,0
20140222:1111,226.6,0,117.87,3.01,27.12,6.98,5.72,0
20140222:1211,307.77,5.95,148.1,3.82,27.36,7.55,5.1,0
20140222:1311,125.64,0,72.67,1.86,24.99,8.29,5.79,0
20140222:1411,892.25,234.28,179.16,5.93,20.3,8.57,5.17,0
20140222:1511,148.3,6.82,76.53,1.99,13.79,8.48,3.86,0
20140222:1611,75.44,15.61,34.9,0.93,5.96,8.15,3.24,0
20140222:1711,0,0,0,0,0,7.44,3.17,0
20140222:1811,0,0,0,0,0,6.81,3.17,0
20140222:1911,0,0,0,0,0,6.02,3.03,0
20140222:2011,0,0,0,0,0,5.62,3.1,0
20140222:2111,0,0,0,0,0,5.26,3.17,0
20140222:2211,0,0,0,0,0,5,3.31,0
20140222:2311,0,0,0,0,0,4.64,3.52,0
20140223:0011,0,0,0,0,0,4.25,3.59,0
20140223:0111,0,0,0,0,0,3.92,3.52,0
20140223:0211,0,0,0,0,0,3.7,3.45,0
20140223:0311,0,0,0,0,0,3.77,3.52,0
20140223:0411,0,0,0,0,0,3.88,3.72,0
20140223:0511,0,0,0,0,0,3.79,3.93,0
20140223:0611,0,0,0,0,0,3.66,4.07,0
20140223:0711,155.47,60.11,30.92,0.95,4.76,4.19,4.14,0
20140223:0811,893.32,317.76,94.91,4.23,12.79,4.48,4.28,0
20140223:0911,1254.41,424.37,149.81,6.72,19.59,5.37,4.28,0
20140223:1011,1300.71,385.25,212.52,7.94,24.66,6.9,4.76,0
20140223:1111,1498.76,467.56,228.45,9.18,27.49,8.34,4.97,0
20140223:1211,1003.88,219.91,245.74,7.58,27.72,9.44,5.1,0
20140223:1311,1579.07,564.46,173.91,9.12,25.34,10.51,5.86,0
20140223:1411,563.73,100.32,169.25,4.86,20.63,10.95,5.45,0
20140223:1511,718.06,225.37,117.41,4.28,14.09,10.98,5.1,0
20140223:1611,112.69,29.91,40.42,1.11,6.25,10.29,4.14,0
20140223:1711,0,0,0,0,0,9.43,3.93,0
20140223:1811,0,0,0,0,0,8.95,3.86,0
20140223:1911,0,0,0,0,0,7.95,3.93,0
20140223:2011,0,0,0,0,0,7.26,3.66,0
20140223:2111,0,0,0,0,0,6.39,3.31,0
20140223:2211,0,0,0,0,0,5.73,3.17,0
20140223:2311,0,0,0,0,0,5.15,3.17,0
20140224:0011,0,0,0,0,0,4.81,3.31,0
20140224:0111,0,0,0,0,0,4.58,3.45,0
20140224:0211,0,0,0,0,0,4.44,3.52,0
20140224:0311,0,0,0,0,0,4.33,3.45,0
20140224:0411,0,0,0,0,0,4.17,3.45,0
20140224:0511,0,0,0,0,0,3.97,3.45,0
20140224:0611,0,0,0,0,0,3.83,3.45,0
20140224:0711,69.34,18.91,28.03,0.77,5.08,3.89,3.52,0
20140224:0811,670.86,199.38,114.33,3.8,13.12,4.98,3.79,0
20140224:0911,1175.54,380.26,162.28,6.63,19.94,6.75,3.79,0
20140224:1011,1558.61,546.54,180.78,8.91,25.02,8.58,4.62,0
20140224:1111,1626.61,555.35,210.99,9.77,27.86,10.26,4.83,0
20140224:1211,1681.27,601.03,197.12,10.07,28.09,11.52,4.9,0
20140224:1311,1199.48,341.11,223.62,8.01,25.69,12.33,4.83,0
20140224:1411,776.31,186.03,182.65,5.75,20.96,12.7,4.62,0
20140224:1511,754.61,247.65,115.87,4.48,14.4,12.59,3.93,0
20140224:1611,231.68,80.42,50.67,1.54,6.54,11.86,3.66,0
20140224:1711,0,0,0,0,0,10.5,3.66,0
20140224:1811,0,0,0,0,0,9.53,3.59,0
20140224:1911,0,0,0,0,0,8.85,3.52,0
20140224:2011,0,0,0,0,0,8.27,3.45,0
20140224:2111,0,0,0,0,0,7.73,3.38,0
20140224:2211,0,0,0,0,0,7.26,3.31,0
20140224:2311,0,0,0,0,0,6.85,3.31,0
20140225:0011,0,0,0,0,0,6.47,3.24,0
20140225:0111,0,0,0,0,0,6.18,3.24,0
20140225:0211,0,0,0,0,0,5.94,3.31,0
20140225:0311,0,0,0,0,0,5.84,3.38,0
20140225:0411,0,0,0,0,0,5.85,3.52,0
20140225:0511,0,0,0,0,0,5.91,3.66,0
20140225:0611,0,0,0,0,0,6.02,3.79,0
20140225:0711,121.57,39.4,34.68,1,5.41,6.44,3.93,0
20140225:0811,478.69,116.74,113.85,3.37,13.46,7.41,4.14,0
20140225:0911,381.62,42.16,145.4,3.94,20.29,8.86,3.86,0
20140225:1011,365.48,19.96,161.58,4.25,25.39,10.34,4.41,0
20140225:1111,962.69,204.11,247.85,7.56,28.23,11.68,4.83,0
20140225:1211,99.05,0,61.15,1.56,28.45,12.2,4.76,0
20140225:1311,413.84,29.11,175.96,4.68,26.04,12.97,5.1,0
20140225:1411,461.83,63.92,162.58,4.52,21.29,13,5.03,0
20140225:1511,233.74,25.84,98.2,2.65,14.71,12.24,4.34,0
20140225:1611,23.76,0,22.16,0.57,6.83,11.12,3.86,0
20140225:1711,0,0,0,0,0,10.16,3.38,0
20140225:1811,0,0,0,0,0,9.39,3.38,0
20140225:1911,0,0,0,0,0,8.84,3.52,0
20140225:2011,0,0,0,0,0,8.48,3.59,0
20140225:2111,0,0,0,0,0,8.23,3.66,0
20140225:2211,0,0,0,0,0,8.12,3.72,0
20140225:2311,0,0,0,0,0,7.98,3.52,0
20140226:0011,0,0,0,0,0,7.55,3.24,0
